task_run__calibration,task_run__created,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__Days_Since_Last_Inspection,task_runinfo__Facility_Name,task_runinfo__Facility_State,task_runinfo__Facility_Street,task_runinfo__X_id,task_runinfo__area,task_runinfo__certain,task_runinfo__multiple,task_runinfo__skip,task_runinfo__task_id
None,2015-06-20T11:45:14.048277,2015-06-20T11:45:14.048295,2176352,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772ad)"", ""task_id"": 502054, ""Facility_State"": ""NC"", ""skip"": 0, ""Facility_Name"": ""CITY OF GREENSBORO T Z OSBORNE WWTP"", ""area"": [{""area"": 44828.76882466831, ""id"": ""OpenLayers_Feature_Vector_349"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-79.67921985047876,36.10023314827262],[-79.68044293778944,36.09957431934981],[-79.68076480287209,36.09973035827826],[-79.68151582139559,36.0991062007045],[-79.68132270234653,36.098204631012806],[-79.68005669969133,36.09813527906981],[-79.67928422349512,36.09853405190701],[-79.67866195100434,36.098707430770936],[-79.67881215470885,36.09914087625554],[-79.67834008592258,36.099418280111486],[-79.67823279756169,36.100129123020416],[-79.67885507005339,36.10026782332633],[-79.67909110444607,36.10026782332633],[-79.67913401979061,36.10026782332633],[-79.67921985047876,36.10023314827262]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": ""0"", ""Facility_Street"": ""2350 HUFFINE MILL RD"", ""multiple"": 0}",1402,502054,None,None,119.15.97.127,never,CITY OF GREENSBORO T Z OSBORNE WWTP,NC,2350 HUFFINE MILL RD,ObjectID(52605257cdc3fd11fee772ad),"[{u'area': 44828.76882466831, u'id': u'OpenLayers_Feature_Vector_349', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-79.67921985047876,36.10023314827262],[-79.68044293778944,36.09957431934981],[-79.68076480287209,36.09973035827826],[-79.68151582139559,36.0991062007045],[-79.68132270234653,36.098204631012806],[-79.68005669969133,36.09813527906981],[-79.67928422349512,36.09853405190701],[-79.67866195100434,36.098707430770936],[-79.67881215470885,36.09914087625554],[-79.67834008592258,36.099418280111486],[-79.67823279756169,36.100129123020416],[-79.67885507005339,36.10026782332633],[-79.67909110444607,36.10026782332633],[-79.67913401979061,36.10026782332633],[-79.67921985047876,36.10023314827262]]]}'}]",0,0,0,502054
None,2015-06-20T11:45:41.767017,2015-06-20T11:45:41.767038,2176353,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772ae)"", ""task_id"": 502055, ""Facility_State"": ""NC"", ""skip"": 0, ""Facility_Name"": ""CITY OF RALEIGH HEAVY EQUIP"", ""area"": [{""area"": 96075.79587956118, ""id"": ""OpenLayers_Feature_Vector_570"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-78.55926498413126,35.78962913403244],[-78.55962976455753,35.78722709551714],[-78.5593293571476,35.78461610174742],[-78.55947956085213,35.78376315853033],[-78.55947956085213,35.78339760863574],[-78.55924352645944,35.78327575829758],[-78.5583208465578,35.78452906714437],[-78.55737670898526,35.78854996628994],[-78.55750545501797,35.78947248155958],[-78.55836376190234,35.78976838041598],[-78.5589431190495,35.78975097463166],[-78.55920061111492,35.789681351454774],[-78.55926498413126,35.78962913403244]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""4120 NEW BERN AVE"", ""multiple"": 0}",1402,502055,None,None,119.15.97.127,never,CITY OF RALEIGH HEAVY EQUIP,NC,4120 NEW BERN AVE,ObjectID(52605257cdc3fd11fee772ae),"[{u'area': 96075.79587956118, u'id': u'OpenLayers_Feature_Vector_570', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-78.55926498413126,35.78962913403244],[-78.55962976455753,35.78722709551714],[-78.5593293571476,35.78461610174742],[-78.55947956085213,35.78376315853033],[-78.55947956085213,35.78339760863574],[-78.55924352645944,35.78327575829758],[-78.5583208465578,35.78452906714437],[-78.55737670898526,35.78854996628994],[-78.55750545501797,35.78947248155958],[-78.55836376190234,35.78976838041598],[-78.5589431190495,35.78975097463166],[-78.55920061111492,35.789681351454774],[-78.55926498413126,35.78962913403244]]]}'}]",-1,0,0,502055
None,2015-06-23T09:42:54.549671,2015-06-23T09:42:54.549687,2177884,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772af)"", ""task_id"": 502056, ""Facility_State"": ""FL"", ""skip"": ""1"", ""Facility_Name"": ""CLARK ENVIRONMENTAL"", ""area"": 0, ""Days_Since_Last_Inspection"": ""207"", ""certain"": -1, ""Facility_Street"": ""755 PRAIRIE INDUSTRIAL PKWY"", ""multiple"": 0}",1402,502056,None,8346,None,207,CLARK ENVIRONMENTAL,FL,755 PRAIRIE INDUSTRIAL PKWY,ObjectID(52605257cdc3fd11fee772af),0,-1,0,1,502056
None,2015-06-23T09:43:13.340820,2015-06-23T09:43:13.340835,2177885,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772b0)"", ""task_id"": 502057, ""Facility_State"": ""FL"", ""skip"": ""1"", ""Facility_Name"": ""CLARK ENVIRONMENTAL"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""755 PRAIRIE INDUSTRIAL PKWY"", ""multiple"": 0}",1402,502057,None,8346,None,never,CLARK ENVIRONMENTAL,FL,755 PRAIRIE INDUSTRIAL PKWY,ObjectID(52605257cdc3fd11fee772b0),0,-1,0,1,502057
None,2015-06-23T16:10:40.895450,2015-06-23T16:10:40.895467,2178057,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772b1)"", ""task_id"": 502058, ""Facility_State"": ""TN"", ""skip"": ""1"", ""Facility_Name"": ""CLEAN HARBORS CHATTANOOGA, LLC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""618"", ""certain"": -1, ""Facility_Street"": ""3300 CUMMINGS ROAD"", ""multiple"": 0}",1402,502058,None,None,71.41.251.3,618,"CLEAN HARBORS CHATTANOOGA, LLC",TN,3300 CUMMINGS ROAD,ObjectID(52605257cdc3fd11fee772b1),0,-1,0,1,502058
None,2015-06-24T14:29:58.682553,2015-06-24T14:29:58.682574,2178777,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772b2)"", ""task_id"": 502059, ""Facility_State"": ""FL"", ""skip"": ""1"", ""Facility_Name"": ""CLEAN HARBORS ENVIRONMENTAL SERVICES"", ""area"": 0, ""Days_Since_Last_Inspection"": ""1345"", ""certain"": -1, ""Facility_Street"": ""NAVAL STATION MAYPORT - CONTRA"", ""multiple"": 0}",1402,502059,None,None,69.191.241.59,1345,CLEAN HARBORS ENVIRONMENTAL SERVICES,FL,NAVAL STATION MAYPORT - CONTRA,ObjectID(52605257cdc3fd11fee772b2),0,-1,0,1,502059
None,2015-06-29T15:59:25.611698,2015-06-29T15:59:25.611717,2181428,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772b3)"", ""task_id"": 502060, ""Facility_State"": ""FL"", ""skip"": 0, ""Facility_Name"": ""CLEAN HARBORS FLORIDA LLC"", ""area"": [{""area"": 2069599.90247209, ""id"": ""OpenLayers_Feature_Vector_273"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-81.78799356091298,27.94932433775841],[-81.7924567567139,27.945684935184065],[-81.7932292329101,27.941514635629246],[-81.78953851330628,27.93795079752226],[-81.77726472485332,27.93795079752226],[-81.7746039735111,27.946367332508803],[-81.7799254761964,27.94932433775841],[-81.78464616406273,27.953039434709993],[-81.78507531750537,27.952811983467978],[-81.78799356091298,27.94932433775841]]]}""}], ""Days_Since_Last_Inspection"": ""242"", ""certain"": -1, ""Facility_Street"": ""170 BARTOW MUNICIPAL ARPRT"", ""multiple"": 0}",1402,502060,None,None,83.125.100.87,242,CLEAN HARBORS FLORIDA LLC,FL,170 BARTOW MUNICIPAL ARPRT,ObjectID(52605257cdc3fd11fee772b3),"[{u'area': 2069599.90247209, u'id': u'OpenLayers_Feature_Vector_273', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-81.78799356091298,27.94932433775841],[-81.7924567567139,27.945684935184065],[-81.7932292329101,27.941514635629246],[-81.78953851330628,27.93795079752226],[-81.77726472485332,27.93795079752226],[-81.7746039735111,27.946367332508803],[-81.7799254761964,27.94932433775841],[-81.78464616406273,27.953039434709993],[-81.78507531750537,27.952811983467978],[-81.78799356091298,27.94932433775841]]]}'}]",-1,0,0,502060
None,2015-06-30T10:15:08.193810,2015-06-30T10:15:08.193827,2182460,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772b4)"", ""task_id"": 502061, ""Facility_State"": ""GA"", ""skip"": 0, ""Facility_Name"": ""CLEAN HARBORS PPM LLC"", ""area"": [{""area"": 8394.566588216825, ""id"": ""OpenLayers_Feature_Vector_472"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-84.18504809815191,33.82006784722523],[-84.18418710905799,33.82058036648619],[-84.18425684649252,33.82089233322788],[-84.18455457169291,33.82102157625885],[-84.18464308459063,33.82107505607667],[-84.1851902552296,33.82099037968289],[-84.18530559021731,33.820896789887485],[-84.18545042950456,33.820464492834795],[-84.18504809815191,33.82006784722523]]]}""}], ""Days_Since_Last_Inspection"": ""351"", ""certain"": -1, ""Facility_Street"": ""1875 FORGE STREET"", ""multiple"": 0}",1402,502061,None,6742,None,351,CLEAN HARBORS PPM LLC,GA,1875 FORGE STREET,ObjectID(52605257cdc3fd11fee772b4),"[{u'area': 8394.566588216825, u'id': u'OpenLayers_Feature_Vector_472', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-84.18504809815191,33.82006784722523],[-84.18418710905799,33.82058036648619],[-84.18425684649252,33.82089233322788],[-84.18455457169291,33.82102157625885],[-84.18464308459063,33.82107505607667],[-84.1851902552296,33.82099037968289],[-84.18530559021731,33.820896789887485],[-84.18545042950456,33.820464492834795],[-84.18504809815191,33.82006784722523]]]}'}]",-1,0,0,502061
None,2015-06-30T10:41:56.698480,2015-06-30T10:41:56.698496,2182482,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772b5)"", ""task_id"": 502062, ""Facility_State"": ""NC"", ""skip"": ""1"", ""Facility_Name"": ""CLEAN HARBORS REIDSVILLE, LLC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""18"", ""certain"": -1, ""Facility_Street"": ""208 WATLINGTON INDUSTRIAL DRIV"", ""multiple"": 0}",1402,502062,None,2204,None,18,"CLEAN HARBORS REIDSVILLE, LLC",NC,208 WATLINGTON INDUSTRIAL DRIV,ObjectID(52605257cdc3fd11fee772b5),0,-1,0,1,502062
None,2015-06-30T10:42:22.638802,2015-06-30T10:42:22.638818,2182483,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772b6)"", ""task_id"": 502063, ""Facility_State"": ""TN"", ""skip"": ""1"", ""Facility_Name"": ""CLEAN HARBORS TENNESSEE LLC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""143"", ""certain"": -1, ""Facility_Street"": ""2815 OLD GREENBRIER PIKE"", ""multiple"": 0}",1402,502063,None,2204,None,143,CLEAN HARBORS TENNESSEE LLC,TN,2815 OLD GREENBRIER PIKE,ObjectID(52605257cdc3fd11fee772b6),0,-1,0,1,502063
None,2015-06-30T14:18:47.360423,2015-06-30T14:18:47.360440,2182652,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772b7)"", ""task_id"": 502064, ""Facility_State"": ""TN"", ""skip"": 0, ""Facility_Name"": ""CLEAN HARBORS, ANTIOCH LLC"", ""area"": [{""area"": 99395.45304401995, ""id"": ""OpenLayers_Feature_Vector_362"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-86.67208737030035,36.08630916463292],[-86.67305296554562,36.08519068781417],[-86.67298859252926,36.08433231109168],[-86.67235559120212,36.08396814843854],[-86.67092865600603,36.08287565035826],[-86.66931933059726,36.083239818071824],[-86.6692871440891,36.08561553747228],[-86.66909402504004,36.0859103297634],[-86.67047804489158,36.08640453788859],[-86.67134708061232,36.086049055164324],[-86.671969353104,36.085884318723366],[-86.67208737030035,36.08630916463292]]]}""}], ""Days_Since_Last_Inspection"": ""1837"", ""certain"": -1, ""Facility_Street"": ""1640 ANTIOCH PIKE"", ""multiple"": 0}",1402,502064,None,None,194.59.188.126,1837,"CLEAN HARBORS, ANTIOCH LLC",TN,1640 ANTIOCH PIKE,ObjectID(52605257cdc3fd11fee772b7),"[{u'area': 99395.45304401995, u'id': u'OpenLayers_Feature_Vector_362', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-86.67208737030035,36.08630916463292],[-86.67305296554562,36.08519068781417],[-86.67298859252926,36.08433231109168],[-86.67235559120212,36.08396814843854],[-86.67092865600603,36.08287565035826],[-86.66931933059726,36.083239818071824],[-86.6692871440891,36.08561553747228],[-86.66909402504004,36.0859103297634],[-86.67047804489158,36.08640453788859],[-86.67134708061232,36.086049055164324],[-86.671969353104,36.085884318723366],[-86.67208737030035,36.08630916463292]]]}'}]",-1,0,0,502064
None,2015-06-30T15:34:33.778169,2015-06-30T15:34:33.778190,2182696,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772b8)"", ""task_id"": 502065, ""Facility_State"": ""SC"", ""skip"": ""1"", ""Facility_Name"": ""CLEANLITES RECYCLING SOUTH LLC/CLEANLITE"", ""area"": 0, ""Days_Since_Last_Inspection"": ""752"", ""certain"": -1, ""Facility_Street"": ""100 FINE RD"", ""multiple"": 0}",1402,502065,None,2473,None,752,CLEANLITES RECYCLING SOUTH LLC/CLEANLITE,SC,100 FINE RD,ObjectID(52605257cdc3fd11fee772b8),0,-1,0,1,502065
None,2015-06-30T15:39:49.666362,2015-06-30T15:39:49.666378,2182698,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772b9)"", ""task_id"": 502066, ""Facility_State"": ""SC"", ""skip"": 0, ""Facility_Name"": ""CLEMSON UNIVERSITY"", ""area"": [{""area"": 45637.449785565914, ""id"": ""OpenLayers_Feature_Vector_832"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-82.82778883385818,34.62424039066909],[-82.83021355080768,34.6234281447427],[-82.83070707726577,34.6226776930702],[-82.83123279023295,34.621423982196134],[-82.83098602700389,34.62138866612235],[-82.82875442910344,34.62247462851012],[-82.82809997010357,34.62301318995048],[-82.8279390375627,34.623489946342175],[-82.82750988412005,34.62349877513866],[-82.82752061295642,34.62349877513866],[-82.82754207062823,34.623516432728046],[-82.82778883385818,34.62424039066909]]]}""}], ""Days_Since_Last_Inspection"": ""106"", ""certain"": -1, ""Facility_Street"": ""RISK MGR & SAFETY-GENTRY HALL"", ""multiple"": 0}",1402,502066,None,2473,None,106,CLEMSON UNIVERSITY,SC,RISK MGR & SAFETY-GENTRY HALL,ObjectID(52605257cdc3fd11fee772b9),"[{u'area': 45637.449785565914, u'id': u'OpenLayers_Feature_Vector_832', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-82.82778883385818,34.62424039066909],[-82.83021355080768,34.6234281447427],[-82.83070707726577,34.6226776930702],[-82.83123279023295,34.621423982196134],[-82.83098602700389,34.62138866612235],[-82.82875442910344,34.62247462851012],[-82.82809997010357,34.62301318995048],[-82.8279390375627,34.623489946342175],[-82.82750988412005,34.62349877513866],[-82.82752061295642,34.62349877513866],[-82.82754207062823,34.623516432728046],[-82.82778883385818,34.62424039066909]]]}'}]",-1,0,0,502066
None,2015-06-30T15:44:23.569924,2015-06-30T15:44:23.569942,2182699,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772ba)"", ""task_id"": 502067, ""Facility_State"": ""SC"", ""skip"": 0, ""Facility_Name"": ""CLEMSON UNIVERSITY ANIMAL DIAGNOSTIC LAB"", ""area"": [{""area"": 8877.456548172559, ""id"": ""OpenLayers_Feature_Vector_1068"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-80.84626508857858,34.11477646992591],[-80.84604514743863,34.11428792705339],[-80.8449400773252,34.114407842383734],[-80.84484888221795,34.11486973688036],[-80.84491325523432,34.1151495371281],[-80.8451975693906,34.11522947988591],[-80.84557844307054,34.11497632755993],[-80.84626508857858,34.11477646992591]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": ""0"", ""Facility_Street"": ""500 CLEMSON RD"", ""multiple"": 0}",1402,502067,None,2473,None,never,CLEMSON UNIVERSITY ANIMAL DIAGNOSTIC LAB,SC,500 CLEMSON RD,ObjectID(52605257cdc3fd11fee772ba),"[{u'area': 8877.456548172559, u'id': u'OpenLayers_Feature_Vector_1068', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-80.84626508857858,34.11477646992591],[-80.84604514743863,34.11428792705339],[-80.8449400773252,34.114407842383734],[-80.84484888221795,34.11486973688036],[-80.84491325523432,34.1151495371281],[-80.8451975693906,34.11522947988591],[-80.84557844307054,34.11497632755993],[-80.84626508857858,34.11477646992591]]]}'}]",0,0,0,502067
None,2015-06-30T15:46:13.571956,2015-06-30T15:46:13.571974,2182700,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772bb)"", ""task_id"": 502068, ""Facility_State"": ""SC"", ""skip"": ""1"", ""Facility_Name"": ""CMEG INC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""3496"", ""certain"": -1, ""Facility_Street"": ""915B INDUSTRIAL RD"", ""multiple"": 0}",1402,502068,None,2473,None,3496,CMEG INC,SC,915B INDUSTRIAL RD,ObjectID(52605257cdc3fd11fee772bb),0,-1,0,1,502068
None,2015-06-30T15:49:11.644312,2015-06-30T15:49:11.644332,2182702,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772bc)"", ""task_id"": 502069, ""Facility_State"": ""FL"", ""skip"": 0, ""Facility_Name"": ""COJ - TRAIL RIDGE LANDFILL (LONNIE MILLE"", ""area"": [{""area"": 653155.0843392528, ""id"": ""OpenLayers_Feature_Vector_1438"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-82.04878841006436,30.2276890045672],[-82.04132114016679,30.227633384230554],[-82.04059157931509,30.227003018216724],[-82.04016242587247,30.226187244435184],[-82.04022679888882,30.22221952091379],[-82.04067741000327,30.22108850498573],[-82.04230819308387,30.220346848137293],[-82.04885278308072,30.22040247259492],[-82.04878841006436,30.2276890045672]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": ""1"", ""Facility_Street"": ""5110 US HIGHWAY 301 S"", ""multiple"": 0}",1402,502069,None,2473,None,never,COJ - TRAIL RIDGE LANDFILL (LONNIE MILLE,FL,5110 US HIGHWAY 301 S,ObjectID(52605257cdc3fd11fee772bc),"[{u'area': 653155.0843392528, u'id': u'OpenLayers_Feature_Vector_1438', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-82.04878841006436,30.2276890045672],[-82.04132114016679,30.227633384230554],[-82.04059157931509,30.227003018216724],[-82.04016242587247,30.226187244435184],[-82.04022679888882,30.22221952091379],[-82.04067741000327,30.22108850498573],[-82.04230819308387,30.220346848137293],[-82.04885278308072,30.22040247259492],[-82.04878841006436,30.2276890045672]]]}'}]",1,0,0,502069
None,2015-06-30T17:57:00.182372,2015-06-30T17:57:00.182391,2182912,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772bd)"", ""task_id"": 502070, ""Facility_State"": ""SC"", ""skip"": 0, ""Facility_Name"": ""CONTAINER CORPORATION OF CAROLINA"", ""area"": [{""area"": 36684.050859575254, ""id"": ""OpenLayers_Feature_Vector_865"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-80.93051025218806,35.08357222484716],[-80.93002745456545,35.08425702785903],[-80.92982360668003,35.084985722185294],[-80.92766711063229,35.08460820665988],[-80.9281284505822,35.082983992030165],[-80.93051025218806,35.08357222484716]]]}""}], ""Days_Since_Last_Inspection"": ""4600"", ""certain"": ""1"", ""Facility_Street"": ""3358 HWY 51"", ""multiple"": 0}",1402,502070,None,2473,None,4600,CONTAINER CORPORATION OF CAROLINA,SC,3358 HWY 51,ObjectID(52605257cdc3fd11fee772bd),"[{u'area': 36684.050859575254, u'id': u'OpenLayers_Feature_Vector_865', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-80.93051025218806,35.08357222484716],[-80.93002745456545,35.08425702785903],[-80.92982360668003,35.084985722185294],[-80.92766711063229,35.08460820665988],[-80.9281284505822,35.082983992030165],[-80.93051025218806,35.08357222484716]]]}'}]",1,0,0,502070
None,2015-06-30T17:57:42.942665,2015-06-30T17:57:42.942683,2182913,"{""X_id"": ""ObjectID(52605257cdc3fd11fee772be)"", ""task_id"": 502071, ""Facility_State"": ""FL"", ""skip"": 0, ""Facility_Name"": ""DADE COUNTY RESOURCES RECOVERY FAC"", ""area"": [{""area"": 308321.4090392246, ""id"": ""OpenLayers_Feature_Vector_1068"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-80.36208731750617,25.833430237247875],[-80.36225897888251,25.840498691252193],[-80.35824639419603,25.84053731552416],[-80.35828930954058,25.83344955053872],[-80.36208731750617,25.833430237247875]]]}""}], ""Days_Since_Last_Inspection"": ""9922"", ""certain"": ""1"", ""Facility_Street"": ""6990NW 97TH AVENUE"", ""multiple"": 0}",1402,502071,None,2473,None,9922,DADE COUNTY RESOURCES RECOVERY FAC,FL,6990NW 97TH AVENUE,ObjectID(52605257cdc3fd11fee772be),"[{u'area': 308321.4090392246, u'id': u'OpenLayers_Feature_Vector_1068', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-80.36208731750617,25.833430237247875],[-80.36225897888251,25.840498691252193],[-80.35824639419603,25.84053731552416],[-80.35828930954058,25.83344955053872],[-80.36208731750617,25.833430237247875]]]}'}]",1,0,0,502071
